- Starting CustomerProcessingApplication on MCKD-TRNG60-46 with PID 7744 (D:\customer\Customer-Data-Processing-and-report-generator-java-config-\target\classes started by comviva in D:\customer\Customer-Data-Processing-and-report-generator-java-config-)
- No active profile set, falling back to default profiles: default
- Started CustomerProcessingApplication in 6.616 seconds (JVM running for 8.085)
- Customer with phone number 14614 ------->Registration Status : Failed.
- Customer with phone number 14615 ------->Registration Status : Failed.
- Customer with phone number 14616 ------->Registration Status : Failed.
- Customer with phone number 14617 ------->Registration Status : Failed.
- Customer with phone number 14618 ------->Registration Status : Failed.
- Customer with phone number 14619 ------->Registration Status : Failed.
- Customer with phone number 14620 ------->Registration Status : Failed.
- Customer with phone number 14621 ------->Registration Status : Failed.
- Customer with phone number 14622 ------->Registration Status : Failed.
- Customer with phone number 14623 ------->Registration Status : Failed.
- Customer with phone number 14624 ------->Registration Status : Failed.
- Customer with phone number 14625 ------->Registration Status : Failed.
- Customer with phone number 14626 ------->Registration Status : Failed.
- Customer with phone number 14627 ------->Registration Status : Failed.
- Customer with phone number 14628 ------->Registration Status : Failed.
- Customer with phone number 14629 ------->Registration Status : Failed.
- Customer with phone number 14630 ------->Registration Status : Failed.
- Customer with phone number 14631 ------->Registration Status : Failed.
- Customer with phone number 14632 ------->Registration Status : Failed.
- Customer with phone number 14633 ------->Registration Status : Failed.
- Customer with phone number 14634 ------->Registration Status : Failed.
- Customer with phone number 14635 ------->Registration Status : Failed.
- Customer with phone number 14636 ------->Registration Status : Failed.
- Customer with phone number 14637 ------->Registration Status : Failed.
- Customer with phone number 14638 ------->Registration Status : Failed.
- Customer with phone number 14639 ------->Registration Status : Failed.
- Customer with phone number 14640 ------->Registration Status : Failed.
- Customer with phone number 14641 ------->Registration Status : Failed.
- Customer with phone number 14642 ------->Registration Status : Failed.
- Customer with phone number 14643 ------->Registration Status : Failed.
- Customer with phone number 14644 ------->Registration Status : Failed.
- Customer with phone number 14645 ------->Registration Status : Failed.
- Customer with phone number 14646 ------->Registration Status : Failed.
- Customer with phone number 14647 ------->Registration Status : Failed.
- Customer with phone number 14648 ------->Registration Status : Failed.
- Customer with phone number 14649 ------->Registration Status : Failed.
- Customer with phone number 14650 ------->Registration Status : Failed.
- Customer with phone number 14651 ------->Registration Status : Failed.
- Customer with phone number 14652 ------->Registration Status : Failed.
- Customer with phone number 14653 ------->Registration Status : Failed.
- Customer with phone number 14654 ------->Registration Status : Failed.
- Customer with phone number 14655 ------->Registration Status : Failed.
- Customer with phone number 14656 ------->Registration Status : Failed.
- Customer with phone number 14657 ------->Registration Status : Failed.
- Customer with phone number 14658 ------->Registration Status : Failed.
- Customer with phone number 14659 ------->Registration Status : Failed.
- Customer with phone number 14660 ------->Registration Status : Failed.
- Customer with phone number 14661 ------->Registration Status : Failed.
- Customer with phone number 14662 ------->Registration Status : Failed.
- Customer with phone number 14663 ------->Registration Status : Failed.
- Customer with phone number 14664 ------->Registration Status : Failed.
- Customer with phone number 14665 ------->Registration Status : Failed.
- Customer with phone number 14666 ------->Registration Status : Failed.
- Customer with phone number 14667 ------->Registration Status : Failed.
- Customer with phone number 14668 ------->Registration Status : Failed.
- Customer with phone number 14669 ------->Registration Status : Failed.
- Customer with phone number 14670 ------->Registration Status : Failed.
- Customer with phone number 14671 ------->Registration Status : Failed.
- Customer with phone number 14672 ------->Registration Status : Failed.
- Customer with phone number 14673 ------->Registration Status : Failed.
- Customer with phone number 14674 ------->Registration Status : Failed.
- Customer with phone number 14675 ------->Registration Status : Failed.
- Customer with phone number 14676 ------->Registration Status : Failed.
- Customer with phone number 14677 ------->Registration Status : Failed.
- Customer with phone number 14678 ------->Registration Status : Failed.
- Customer with phone number 14679 ------->Registration Status : Failed.
- Customer with phone number 14680 ------->Registration Status : Failed.
- Customer with phone number 14681 ------->Registration Status : Failed.
- Customer with phone number 14682 ------->Registration Status : Failed.
- Customer with phone number 14683 ------->Registration Status : Failed.
- Customer with phone number 14684 ------->Registration Status : Failed.
- Customer with phone number 14685 ------->Registration Status : Failed.
- Customer with phone number 14686 ------->Registration Status : Failed.
- Customer with phone number 14687 ------->Registration Status : Failed.
- Customer with phone number 14688 ------->Registration Status : Failed.
- Customer with phone number 14689 ------->Registration Status : Failed.
- Customer with phone number 14690 ------->Registration Status : Failed.
- Customer with phone number 14691 ------->Registration Status : Failed.
- Customer with phone number 14692 ------->Registration Status : Failed.
- Customer with phone number 14693 ------->Registration Status : Failed.
- Customer with phone number 14694 ------->Registration Status : Failed.
- Customer with phone number 14695 ------->Registration Status : Failed.
- Customer with phone number 14696 ------->Registration Status : Failed.
- Customer with phone number 14697 ------->Registration Status : Failed.
- Customer with phone number 14698 ------->Registration Status : Failed.
